candidate_combo,candidate_bucket_combo,status,message,hedge_budget_pct,hedge_budget_krw,hedge_invested_krw,hedge_cash_left_krw,hedge_share_counts,combo_size,base_vol_annual,proposed_vol_annual,base_mdd,proposed_mdd,base_cvar_95,proposed_cvar_95,base_annual_return_krw,proposed_annual_return_krw,base_sharpe_krw_proxy,proposed_sharpe_krw_proxy,base_stress_avg_ret_krw,proposed_stress_avg_ret_krw,base_corr_sp500_krw,proposed_corr_sp500_krw,base_beta_sp500_krw,proposed_beta_sp500_krw,vol_improve_pct,mdd_improve_pct,cvar_improve_pct,stress_improve,corr_improve,beta_improve,exposure_improve,sharpe_improve,sharpe_improve_pct,combo_min_adv_60,score_component_cvar,score_component_mdd,score_component_stress,score_component_exposure,score_component_sharpe,score_component_liquidity,final_score,recommendation_reason,weights_snapshot
USO + TLT,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,19.671008,2000000.0,1855738.062827,144261.937173,"{""USO"": 6, ""TLT"": 7}",2,0.205127,0.179205,-0.190808,-0.166828,-0.025448,-0.022577,0.375271,0.340481,1.683207,1.732546,-0.000273,-0.000338,0.151049,0.2061,0.761412,0.689919,12.637035,12.567543,11.279174,-6.4e-05,-0.055051,0.071493,0.071493,0.049338,2.931213,1632219016483.3198,0.42995,0.476469,0.558448,0.66265,0.307907,0.324288,0.470736,"노출(beta/corr) 감소, Stress 방어, MDD 개선","{""MSFT"": 16.4376, ""NVDA"": 16.4376, ""AVGO"": 8.4088, ""XOM"": 9.4033, ""011200.KS"": 16.4376, ""207940.KS"": 16.4376, ""USO"": 7.6343, ""TLT"": 7.6176, ""__CASH__"": 1.1857}"
USO + SHY,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,19.671008,2000000.0,1911458.066115,88541.933885,"{""USO"": 6, ""SHY"": 8}",2,0.205127,0.179741,-0.190808,-0.159449,-0.025448,-0.022734,0.375271,0.34427,1.683207,1.748458,-0.000273,-0.000292,0.151049,0.20603,0.761412,0.691156,12.375589,16.43463,10.663449,-1.9e-05,-0.054981,0.070256,0.070256,0.06525,3.876544,532876567237.4225,0.333476,0.800133,0.691678,0.647132,0.412115,0.101564,0.526082,"MDD 개선, Stress 방어, 노출(beta/corr) 감소","{""MSFT"": 16.4376, ""NVDA"": 16.4376, ""AVGO"": 8.4088, ""XOM"": 9.4033, ""011200.KS"": 16.4376, ""207940.KS"": 16.4376, ""USO"": 7.6343, ""SHY"": 8.0756, ""__CASH__"": 0.7277}"
USO + XLV,commodity_energy|defensive,PASS,PASS,19.671008,2000000.0,1844504.954574,155495.045426,"{""USO"": 6, ""XLV"": 4}",2,0.205127,0.182915,-0.190808,-0.16641,-0.025448,-0.023276,0.375271,0.350731,1.683207,1.753438,-0.000273,-0.000249,0.151049,0.2321,0.761412,0.724398,10.828111,12.786608,8.535104,2.4e-05,-0.081051,0.037014,0.037014,0.07023,4.172412,1632219016483.3198,0.0,0.494804,0.81619,0.230069,0.44473,0.324288,0.520893,"Stress 방어, MDD 개선, Sharpe 개선","{""MSFT"": 16.4376, ""NVDA"": 16.4376, ""AVGO"": 8.4088, ""XOM"": 9.4033, ""011200.KS"": 16.4376, ""207940.KS"": 16.4376, ""USO"": 7.6343, ""XLV"": 7.5253, ""__CASH__"": 1.278}"
XLU + DBC,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,19.671008,2000000.0,1939829.983847,60170.016153,"{""XLU"": 14, ""DBC"": 24}",2,0.205127,0.179867,-0.190808,-0.173895,-0.025448,-0.022766,0.375271,0.348721,1.683207,1.77198,-0.000273,-0.000478,0.151049,0.231813,0.761412,0.711956,12.313993,8.863917,10.537889,-0.000205,-0.080764,0.049456,0.049456,0.088772,5.273998,31566453060.943737,0.313803,0.166486,0.149995,0.386169,0.566162,0.0,0.29336,"Sharpe 개선, 노출(beta/corr) 감소, CVaR 개선","{""MSFT"": 16.4376, ""NVDA"": 16.4376, ""AVGO"": 8.4088, ""XOM"": 9.4033, ""011200.KS"": 16.4376, ""207940.KS"": 16.4376, ""XLU"": 7.9992, ""DBC"": 7.9438, ""__CASH__"": 0.4945}"
XLU + XLE,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,19.671008,2000000.0,1892582.961382,107417.038618,"{""XLU"": 14, ""XLE"": 11}",2,0.205127,0.182705,-0.190808,-0.171104,-0.025448,-0.023056,0.375271,0.356603,1.683207,1.787601,-0.000273,-0.000361,0.151049,0.232215,0.761412,0.737448,10.930848,10.326663,9.396852,-8.8e-05,-0.081166,0.023964,0.023964,0.104394,6.20207,1650941766724.0986,0.135021,0.288914,0.490953,0.066336,0.668467,0.328082,0.293115,"Sharpe 개선, Stress 방어, 유동성 양호","{""MSFT"": 16.4376, ""NVDA"": 16.4376, ""AVGO"": 8.4088, ""XOM"": 9.4033, ""011200.KS"": 16.4376, ""207940.KS"": 16.4376, ""XLU"": 7.9992, ""XLE"": 7.5555, ""__CASH__"": 0.8828}"
XLU + IEF,bond|defensive,FAIL,FAIL: Stress 개선 미달,19.671008,2000000.0,1834681.572997,165318.427003,"{""XLU"": 14, ""IEF"": 6}",2,0.205127,0.175799,-0.190808,-0.175096,-0.025448,-0.021978,0.375271,0.335963,1.683207,1.740415,-0.000273,-0.000279,0.151049,0.230167,0.761412,0.693558,14.297475,8.234513,13.634796,-6e-06,-0.079118,0.067854,0.067854,0.057208,3.398735,1261955140466.467,0.799036,0.113806,0.729044,0.616994,0.359444,0.249274,0.55834,"CVaR 개선, Stress 방어, 노출(beta/corr) 감소","{""MSFT"": 16.4376, ""NVDA"": 16.4376, ""AVGO"": 8.4088, ""XOM"": 9.4033, ""011200.KS"": 16.4376, ""207940.KS"": 16.4376, ""XLU"": 7.9992, ""IEF"": 7.0796, ""__CASH__"": 1.3587}"
XLU + TLT,bond|defensive,FAIL,FAIL: Stress 개선 미달,19.671008,2000000.0,1900135.99272,99864.00728,"{""XLU"": 14, ""TLT"": 7}",2,0.205127,0.175962,-0.190808,-0.17769,-0.025448,-0.021927,0.375271,0.334228,1.683207,1.728936,-0.000273,-0.000318,0.151049,0.235194,0.761412,0.69486,14.217733,6.874774,13.836155,-4.5e-05,-0.084145,0.066552,0.066552,0.045729,2.716783,1650941766724.0986,0.830586,0.0,0.615623,0.600658,0.28427,0.328082,0.618726,"CVaR 개선, Stress 방어, 노출(beta/corr) 감소","{""MSFT"": 16.4376, ""NVDA"": 16.4376, ""AVGO"": 8.4088, ""XOM"": 9.4033, ""011200.KS"": 16.4376, ""207940.KS"": 16.4376, ""XLU"": 7.9992, ""TLT"": 7.6176, ""__CASH__"": 0.8208}"
XLU + SHY,bond|defensive,PASS,PASS,19.671008,2000000.0,1955855.996009,44144.003991,"{""XLU"": 14, ""SHY"": 8}",2,0.205127,0.176046,-0.190808,-0.170394,-0.025448,-0.022058,0.375271,0.338108,1.683207,1.750159,-0.000273,-0.000272,0.151049,0.235682,0.761412,0.696097,14.177026,10.698355,13.321239,1e-06,-0.084633,0.065315,0.065315,0.066951,3.977601,532876567237.4225,0.749907,0.320023,0.748853,0.58514,0.423255,0.101564,0.58216,"CVaR 개선, Stress 방어, 노출(beta/corr) 감소","{""MSFT"": 16.4376, ""NVDA"": 16.4376, ""AVGO"": 8.4088, ""XOM"": 9.4033, ""011200.KS"": 16.4376, ""207940.KS"": 16.4376, ""XLU"": 7.9992, ""SHY"": 8.0756, ""__CASH__"": 0.3628}"
DBC + XLP,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,19.671008,2000000.0,1859536.747071,140463.252929,"{""DBC"": 24, ""XLP"": 7}",2,0.205127,0.179335,-0.190808,-0.165963,-0.025448,-0.022747,0.375271,0.342483,1.683207,1.742458,-0.000273,-0.00053,0.151049,0.230246,0.761412,0.707354,12.57364,13.020561,10.613719,-0.000257,-0.079197,0.054058,0.054058,0.059251,3.520132,31566453060.943737,0.325684,0.514385,0.0,0.443907,0.372826,0.0,0.42354,"MDD 개선, 노출(beta/corr) 감소, Sharpe 개선","{""MSFT"": 16.4376, ""NVDA"": 16.4376, ""AVGO"": 8.4088, ""XOM"": 9.4033, ""011200.KS"": 16.4376, ""207940.KS"": 16.4376, ""DBC"": 7.9438, ""XLP"": 7.3393, ""__CASH__"": 1.1544}"
DBC + IEF,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,19.671008,2000000.0,1827944.718265,172055.281735,"{""DBC"": 24, ""IEF"": 6}",2,0.205127,0.176842,-0.190808,-0.162158,-0.025448,-0.02227,0.375271,0.333386,1.683207,1.715575,-0.000273,-0.000441,0.151049,0.220942,0.761412,0.681463,13.788809,15.014723,12.488732,-0.000168,-0.069893,0.079949,0.079949,0.032368,1.922992,31566453060.943737,0.619467,0.681291,0.256821,0.76875,0.196767,0.0,0.525988,"노출(beta/corr) 감소, MDD 개선, CVaR 개선","{""MSFT"": 16.4376, ""NVDA"": 16.4376, ""AVGO"": 8.4088, ""XOM"": 9.4033, ""011200.KS"": 16.4376, ""207940.KS"": 16.4376, ""DBC"": 7.9438, ""IEF"": 7.0796, ""__CASH__"": 1.4141}"
DBC + TLT,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,19.671008,2000000.0,1893399.137988,106600.862012,"{""DBC"": 24, ""TLT"": 7}",2,0.205127,0.176826,-0.190808,-0.164886,-0.025448,-0.022209,0.375271,0.331696,1.683207,1.706172,-0.000273,-0.00048,0.151049,0.226104,0.761412,0.682765,13.796554,13.585066,12.728031,-0.000207,-0.075055,0.078647,0.078647,0.022965,1.364331,31566453060.943737,0.656961,0.561633,0.143401,0.752414,0.135183,0.0,0.484703,"노출(beta/corr) 감소, CVaR 개선, MDD 개선","{""MSFT"": 16.4376, ""NVDA"": 16.4376, ""AVGO"": 8.4088, ""XOM"": 9.4033, ""011200.KS"": 16.4376, ""207940.KS"": 16.4376, ""DBC"": 7.9438, ""TLT"": 7.6176, ""__CASH__"": 0.8761}"
DBC + SHY,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,19.671008,2000000.0,1949119.141276,50880.858724,"{""DBC"": 24, ""SHY"": 8}",2,0.205127,0.177206,-0.190808,-0.157256,-0.025448,-0.02236,0.375271,0.335499,1.683207,1.723974,-0.000273,-0.000435,0.151049,0.226199,0.761412,0.684002,13.611273,17.583873,12.133266,-0.000161,-0.07515,0.07741,0.07741,0.040767,2.421979,31566453060.943737,0.563772,0.896322,0.27663,0.736897,0.251772,0.0,0.555777,"MDD 개선, 노출(beta/corr) 감소, CVaR 개선","{""MSFT"": 16.4376, ""NVDA"": 16.4376, ""AVGO"": 8.4088, ""XOM"": 9.4033, ""011200.KS"": 16.4376, ""207940.KS"": 16.4376, ""DBC"": 7.9438, ""SHY"": 8.0756, ""__CASH__"": 0.4182}"
DBC + XLV,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,19.671008,2000000.0,1882166.029735,117833.970265,"{""DBC"": 24, ""XLV"": 4}",2,0.205127,0.180445,-0.190808,-0.164236,-0.025448,-0.022891,0.375271,0.341914,1.683207,1.728584,-0.000273,-0.000392,0.151049,0.252887,0.761412,0.717243,12.032606,13.925912,10.045156,-0.000119,-0.101838,0.044169,0.044169,0.045377,2.69587,31566453060.943737,0.2366,0.590161,0.401142,0.319833,0.281964,0.0,0.36625,"MDD 개선, Stress 방어, 노출(beta/corr) 감소","{""MSFT"": 16.4376, ""NVDA"": 16.4376, ""AVGO"": 8.4088, ""XOM"": 9.4033, ""011200.KS"": 16.4376, ""207940.KS"": 16.4376, ""DBC"": 7.9438, ""XLV"": 7.5253, ""__CASH__"": 0.9685}"
XLP + XLE,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,19.671008,2000000.0,1812289.724607,187710.275393,"{""XLP"": 7, ""XLE"": 11}",2,0.205127,0.182134,-0.190808,-0.16367,-0.025448,-0.023051,0.375271,0.35034,1.683207,1.758816,-0.000273,-0.000412,0.151049,0.230171,0.761412,0.732846,11.208968,14.22259,9.419951,-0.000139,-0.079122,0.028566,0.028566,0.075609,4.491936,2475628987820.9033,0.138641,0.614992,0.340958,0.124073,0.479952,0.495161,0.324875,"MDD 개선, 유동성 양호, Sharpe 개선","{""MSFT"": 16.4376, ""NVDA"": 16.4376, ""AVGO"": 8.4088, ""XOM"": 9.4033, ""011200.KS"": 16.4376, ""207940.KS"": 16.4376, ""XLP"": 7.3393, ""XLE"": 7.5555, ""__CASH__"": 1.5428}"
XLP + IEF,bond|defensive,FAIL,FAIL: Stress 개선 미달,19.671008,2000000.0,1754388.336222,245611.663778,"{""XLP"": 7, ""IEF"": 6}",2,0.205127,0.17526,-0.190808,-0.167403,-0.025448,-0.02196,0.375271,0.329782,1.683207,1.710497,-0.000273,-0.000331,0.151049,0.228469,0.761412,0.688957,14.560016,12.266134,13.705522,-5.7e-05,-0.07742,0.072455,0.072455,0.02729,1.621286,1261955140466.467,0.810118,0.451242,0.579049,0.674731,0.163508,0.249274,0.585887,"CVaR 개선, 노출(beta/corr) 감소, Stress 방어","{""MSFT"": 16.4376, ""NVDA"": 16.4376, ""AVGO"": 8.4088, ""XOM"": 9.4033, ""011200.KS"": 16.4376, ""207940.KS"": 16.4376, ""XLP"": 7.3393, ""IEF"": 7.0796, ""__CASH__"": 2.0186}"
XLP + TLT,bond|defensive,FAIL,FAIL: Stress 개선 미달,19.671008,2000000.0,1819842.755945,180157.244055,"{""XLP"": 7, ""TLT"": 7}",2,0.205127,0.175359,-0.190808,-0.170118,-0.025448,-0.021896,0.375271,0.32807,1.683207,1.699771,-0.000273,-0.00037,0.151049,0.233715,0.761412,0.690259,14.51187,10.843356,13.956281,-9.6e-05,-0.082666,0.071153,0.071153,0.016564,0.984058,2475628987820.9033,0.849407,0.332159,0.465629,0.658395,0.093264,0.495161,0.556774,"CVaR 개선, 노출(beta/corr) 감소, 유동성 양호","{""MSFT"": 16.4376, ""NVDA"": 16.4376, ""AVGO"": 8.4088, ""XOM"": 9.4033, ""011200.KS"": 16.4376, ""207940.KS"": 16.4376, ""XLP"": 7.3393, ""TLT"": 7.6176, ""__CASH__"": 1.4807}"
XLP + SHY,bond|defensive,FAIL,FAIL: Stress 개선 미달,19.671008,2000000.0,1875562.759233,124437.240767,"{""XLP"": 7, ""SHY"": 8}",2,0.205127,0.17556,-0.190808,-0.162494,-0.025448,-0.022037,0.375271,0.331906,1.683207,1.719674,-0.000273,-0.000324,0.151049,0.233937,0.761412,0.691495,14.414011,14.838761,13.401448,-5.1e-05,-0.082888,0.069917,0.069917,0.036467,2.166497,532876567237.4225,0.762474,0.666564,0.598858,0.642878,0.223609,0.101564,0.611677,"CVaR 개선, MDD 개선, 노출(beta/corr) 감소","{""MSFT"": 16.4376, ""NVDA"": 16.4376, ""AVGO"": 8.4088, ""XOM"": 9.4033, ""011200.KS"": 16.4376, ""207940.KS"": 16.4376, ""XLP"": 7.3393, ""SHY"": 8.0756, ""__CASH__"": 1.0227}"
XLE + IEF,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,19.671008,2000000.0,1780697.6958,219302.3042,"{""XLE"": 11, ""IEF"": 6}",2,0.205127,0.179433,-0.190808,-0.159847,-0.025448,-0.022569,0.375271,0.34125,1.683207,1.734631,-0.000273,-0.000324,0.151049,0.221311,0.761412,0.706955,12.525911,16.226089,11.311344,-5.1e-05,-0.070262,0.054457,0.054457,0.051423,3.055085,1261955140466.467,0.43499,0.782679,0.597779,0.448916,0.321562,0.249274,0.51785,"MDD 개선, Stress 방어, 노출(beta/corr) 감소","{""MSFT"": 16.4376, ""NVDA"": 16.4376, ""AVGO"": 8.4088, ""XOM"": 9.4033, ""011200.KS"": 16.4376, ""207940.KS"": 16.4376, ""XLE"": 7.5555, ""IEF"": 7.0796, ""__CASH__"": 1.8024}"
XLE + TLT,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,19.671008,2000000.0,1846152.115524,153847.884476,"{""XLE"": 11, ""TLT"": 7}",2,0.205127,0.179393,-0.190808,-0.162583,-0.025448,-0.022505,0.375271,0.339555,1.683207,1.725572,-0.000273,-0.000363,0.151049,0.226455,0.761412,0.708257,12.545327,14.792051,11.563447,-9e-05,-0.075406,0.053155,0.053155,0.042365,2.516914,3815510015425.9995,0.474491,0.662654,0.484359,0.432581,0.262237,0.766618,0.503287,"유동성 양호, MDD 개선, Stress 방어","{""MSFT"": 16.4376, ""NVDA"": 16.4376, ""AVGO"": 8.4088, ""XOM"": 9.4033, ""011200.KS"": 16.4376, ""207940.KS"": 16.4376, ""XLE"": 7.5555, ""TLT"": 7.6176, ""__CASH__"": 1.2644}"
XLE + SHY,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,19.671008,2000000.0,1901872.118812,98127.881188,"{""XLE"": 11, ""SHY"": 8}",2,0.205127,0.179816,-0.190808,-0.154893,-0.025448,-0.022642,0.375271,0.343369,1.683207,1.742722,-0.000273,-0.000317,0.151049,0.226692,0.761412,0.709494,12.33909,18.822602,11.026594,-4.4e-05,-0.075643,0.051918,0.051918,0.059515,3.535805,532876567237.4225,0.390375,1.0,0.617589,0.417063,0.374554,0.101564,0.544389,"MDD 개선, Stress 방어, 노출(beta/corr) 감소","{""MSFT"": 16.4376, ""NVDA"": 16.4376, ""AVGO"": 8.4088, ""XOM"": 9.4033, ""011200.KS"": 16.4376, ""207940.KS"": 16.4376, ""XLE"": 7.5555, ""SHY"": 8.0756, ""__CASH__"": 0.8065}"
XLE + XLV,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,19.671008,2000000.0,1834919.007271,165080.992729,"{""XLE"": 11, ""XLV"": 4}",2,0.205127,0.183277,-0.190808,-0.161551,-0.025448,-0.023175,0.375271,0.349755,1.683207,1.744649,-0.000273,-0.000274,0.151049,0.253442,0.761412,0.742736,10.651615,15.333078,8.931199,-1e-06,-0.102393,0.018676,0.018676,0.061442,3.650308,2982426082668.6753,0.062061,0.707937,0.7421,0.0,0.387176,0.597837,0.430338,"Stress 방어, MDD 개선, 유동성 양호","{""MSFT"": 16.4376, ""NVDA"": 16.4376, ""AVGO"": 8.4088, ""XOM"": 9.4033, ""011200.KS"": 16.4376, ""207940.KS"": 16.4376, ""XLE"": 7.5555, ""XLV"": 7.5253, ""__CASH__"": 1.3568}"
IEF + XLV,bond|defensive,PASS,PASS,19.671008,2000000.0,1777017.618885,222982.381115,"{""IEF"": 6, ""XLV"": 4}",2,0.205127,0.176399,-0.190808,-0.165453,-0.025448,-0.022132,0.375271,0.329217,1.683207,1.696247,-0.000273,-0.000193,0.151049,0.251681,0.761412,0.698846,14.004692,13.287854,13.028901,8.1e-05,-0.100632,0.062566,0.062566,0.01304,0.774726,1261955140466.467,0.704103,0.536757,0.98019,0.550658,0.070188,0.249274,0.624374,"Stress 방어, CVaR 개선, 노출(beta/corr) 감소","{""MSFT"": 16.4376, ""NVDA"": 16.4376, ""AVGO"": 8.4088, ""XOM"": 9.4033, ""011200.KS"": 16.4376, ""207940.KS"": 16.4376, ""IEF"": 7.0796, ""XLV"": 7.5253, ""__CASH__"": 1.8326}"
TLT + XLV,bond|defensive,PASS,PASS,19.671008,2000000.0,1842472.038609,157527.961391,"{""TLT"": 7, ""XLV"": 4}",2,0.205127,0.176505,-0.190808,-0.168075,-0.025448,-0.022072,0.375271,0.327504,1.683207,1.68553,-0.000273,-0.000232,0.151049,0.256867,0.761412,0.700148,13.953329,11.914091,13.265333,4.2e-05,-0.105818,0.061264,0.061264,0.002323,0.138005,2982426082668.6753,0.741147,0.421777,0.86677,0.534322,0.0,0.597837,0.650435,"Stress 방어, CVaR 개선, 유동성 양호","{""MSFT"": 16.4376, ""NVDA"": 16.4376, ""AVGO"": 8.4088, ""XOM"": 9.4033, ""011200.KS"": 16.4376, ""207940.KS"": 16.4376, ""TLT"": 7.6176, ""XLV"": 7.5253, ""__CASH__"": 1.2947}"
SHY + XLV,bond|defensive,PASS,PASS,19.671008,2000000.0,1898192.041897,101807.958103,"{""SHY"": 8, ""XLV"": 4}",2,0.205127,0.176692,-0.190808,-0.160701,-0.025448,-0.022204,0.375271,0.331341,1.683207,1.705459,-0.000273,-0.000186,0.151049,0.257147,0.761412,0.701385,13.862105,15.778811,12.744628,8.7e-05,-0.106098,0.060027,0.060027,0.022252,1.32198,532876567237.4225,0.659562,0.745243,1.0,0.518805,0.130515,0.101564,0.649905,"Stress 방어, MDD 개선, CVaR 개선","{""MSFT"": 16.4376, ""NVDA"": 16.4376, ""AVGO"": 8.4088, ""XOM"": 9.4033, ""011200.KS"": 16.4376, ""207940.KS"": 16.4376, ""SHY"": 8.0756, ""XLV"": 7.5253, ""__CASH__"": 0.8367}"
