candidate_combo,candidate_bucket_combo,status,message,hedge_budget_pct,hedge_budget_krw,hedge_invested_krw,hedge_cash_left_krw,hedge_share_counts,combo_size,base_vol_annual,proposed_vol_annual,base_mdd,proposed_mdd,base_cvar_95,proposed_cvar_95,base_annual_return_krw,proposed_annual_return_krw,base_sharpe_krw_proxy,proposed_sharpe_krw_proxy,base_stress_avg_ret_krw,proposed_stress_avg_ret_krw,base_corr_sp500_krw,proposed_corr_sp500_krw,base_beta_sp500_krw,proposed_beta_sp500_krw,vol_improve_pct,mdd_improve_pct,cvar_improve_pct,stress_improve,corr_improve,beta_improve,exposure_improve,sharpe_improve,sharpe_improve_pct,combo_min_adv_60,score_component_cvar,score_component_mdd,score_component_stress,score_component_exposure,score_component_sharpe,score_component_liquidity,final_score,recommendation_reason,weights_snapshot
USO + SHY,bond|commodity_energy,PASS,PASS,25.0,2000000.0,1899300.415292,100699.584708,"{""USO"": 6, ""SHY"": 8}",2,0.23801,0.198799,-0.35281,-0.265625,-0.032141,-0.027079,0.364272,0.330153,1.404444,1.509834,-0.00087,-0.000773,0.258598,0.329915,1.030114,0.890723,16.4747,24.711602,15.750759,9.7e-05,-0.071317,0.139391,0.139391,0.10539,7.504061,534241832039.15826,0.513626,0.756051,0.692476,0.669631,0.527353,0.101485,0.594247,"MDD 개선, Stress 방어, 노출(beta/corr) 감소","{""AAPL"": 20.0, ""MSFT"": 20.0, ""NVDA"": 20.0, ""005930.KS"": 20.0, ""USO"": 9.3017, ""SHY"": 9.6913, ""__CASH__"": 1.007}"
USO + XLV,commodity_energy|defensive,PASS,PASS,25.0,2000000.0,1827307.024655,172692.975345,"{""USO"": 6, ""XLV"": 4}",2,0.23801,0.203354,-0.35281,-0.265444,-0.032141,-0.027776,0.364272,0.337261,1.404444,1.510962,-0.00087,-0.000722,0.258598,0.359164,1.030114,0.930216,14.560664,24.763071,13.580482,0.000148,-0.100566,0.099898,0.099898,0.106518,7.584374,1970411033369.56,0.152698,0.759333,0.815049,0.271044,0.532811,0.392282,0.46832,"Stress 방어, MDD 개선, Sharpe 개선","{""AAPL"": 20.0, ""MSFT"": 20.0, ""NVDA"": 20.0, ""005930.KS"": 20.0, ""USO"": 9.3017, ""XLV"": 8.9713, ""__CASH__"": 1.7269}"
DBC + XLU,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,25.0,2000000.0,1924665.03519,75334.96481,"{""DBC"": 24, ""XLU"": 14}",2,0.23801,0.200105,-0.35281,-0.271554,-0.032141,-0.027187,0.364272,0.334786,1.404444,1.523127,-0.00087,-0.001,0.258598,0.354289,1.030114,0.915337,15.92573,23.031211,15.414071,-0.00013,-0.095691,0.114777,0.114777,0.118684,8.450575,33038140663.32702,0.457633,0.648905,0.148724,0.421208,0.591682,0.0,0.420987,"MDD 개선, Sharpe 개선, CVaR 개선","{""AAPL"": 20.0, ""MSFT"": 20.0, ""NVDA"": 20.0, ""005930.KS"": 20.0, ""DBC"": 9.7006, ""XLU"": 9.546, ""__CASH__"": 0.7533}"
DBC + XLP,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,25.0,2000000.0,1848805.480441,151194.519559,"{""DBC"": 24, ""XLP"": 7}",2,0.23801,0.199569,-0.35281,-0.274086,-0.032141,-0.027273,0.364272,0.327598,1.404444,1.491206,-0.00087,-0.001062,0.258598,0.353819,1.030114,0.909963,16.151129,22.313471,15.147566,-0.000192,-0.09522,0.120151,0.120151,0.086762,6.177702,33038140663.32702,0.413312,0.603141,0.0,0.47545,0.437208,0.0,0.356553,"MDD 개선, 노출(beta/corr) 감소, Sharpe 개선","{""AAPL"": 20.0, ""MSFT"": 20.0, ""NVDA"": 20.0, ""005930.KS"": 20.0, ""DBC"": 9.7006, ""XLP"": 8.7874, ""__CASH__"": 1.5119}"
DBC + IEF,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,25.0,2000000.0,1958699.317316,41300.682684,"{""DBC"": 24, ""IEF"": 7}",2,0.23801,0.196728,-0.35281,-0.282256,-0.032141,-0.026727,0.364272,0.318045,1.404444,1.464179,-0.00087,-0.000957,0.258598,0.349585,1.030114,0.881694,17.344744,19.997681,16.844391,-8.7e-05,-0.090987,0.14842,0.14842,0.059735,4.253317,33038140663.32702,0.695502,0.45548,0.250616,0.76075,0.306419,0.0,0.491362,"노출(beta/corr) 감소, CVaR 개선, MDD 개선","{""AAPL"": 20.0, ""MSFT"": 20.0, ""NVDA"": 20.0, ""005930.KS"": 20.0, ""DBC"": 9.7006, ""IEF"": 9.8863, ""__CASH__"": 0.413}"
DBC + TLT,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,25.0,2000000.0,1875048.761818,124951.238182,"{""DBC"": 24, ""TLT"": 7}",2,0.23801,0.196976,-0.35281,-0.290389,-0.032141,-0.026716,0.364272,0.314578,1.404444,1.444731,-0.00087,-0.001002,0.258598,0.349917,1.030114,0.880502,17.240432,17.692633,16.880212,-0.000132,-0.091319,0.149612,0.149612,0.040287,2.868553,33038140663.32702,0.70146,0.308505,0.142812,0.772785,0.212304,0.0,0.434283,"노출(beta/corr) 감소, CVaR 개선, MDD 개선","{""AAPL"": 20.0, ""MSFT"": 20.0, ""NVDA"": 20.0, ""005930.KS"": 20.0, ""DBC"": 9.7006, ""TLT"": 9.0498, ""__CASH__"": 1.2495}"
DBC + SHY,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,25.0,2000000.0,1939192.568515,60807.431485,"{""DBC"": 24, ""SHY"": 8}",2,0.23801,0.196681,-0.35281,-0.274178,-0.032141,-0.026762,0.364272,0.319541,1.404444,1.472137,-0.00087,-0.000948,0.258598,0.348589,1.030114,0.88208,17.364599,22.287329,16.736164,-7.8e-05,-0.08999,0.148034,0.148034,0.067693,4.819931,33038140663.32702,0.677504,0.601474,0.273522,0.756858,0.344928,0.0,0.522304,"노출(beta/corr) 감소, CVaR 개선, MDD 개선","{""AAPL"": 20.0, ""MSFT"": 20.0, ""NVDA"": 20.0, ""005930.KS"": 20.0, ""DBC"": 9.7006, ""SHY"": 9.6913, ""__CASH__"": 0.6081}"
DBC + XLV,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,25.0,2000000.0,1867199.177878,132800.822122,"{""DBC"": 24, ""XLV"": 4}",2,0.23801,0.20131,-0.35281,-0.273879,-0.032141,-0.027484,0.364272,0.326585,1.404444,1.47328,-0.00087,-0.000897,0.258598,0.376697,1.030114,0.921573,15.419799,22.372265,14.490444,-2.7e-05,-0.118099,0.108541,0.108541,0.068836,4.901324,33038140663.32702,0.30403,0.60689,0.396094,0.358272,0.35046,0.0,0.37788,"MDD 개선, Stress 방어, 노출(beta/corr) 감소","{""AAPL"": 20.0, ""MSFT"": 20.0, ""NVDA"": 20.0, ""005930.KS"": 20.0, ""DBC"": 9.7006, ""XLV"": 8.9713, ""__CASH__"": 1.328}"
XLU + XLE,commodity_energy|defensive,PASS,PASS,25.0,2000000.0,1931694.455903,68305.544097,"{""XLU"": 14, ""XLE"": 12}",2,0.23801,0.203534,-0.35281,-0.253143,-0.032141,-0.027751,0.364272,0.345456,1.404444,1.549897,-0.00087,-0.000863,0.258598,0.359204,1.030114,0.950836,14.485323,28.24951,13.658108,7e-06,-0.100606,0.079278,0.079278,0.145453,10.356619,1652371122214.9956,0.165608,0.981637,0.477182,0.062936,0.721224,0.327885,0.444537,"MDD 개선, Sharpe 개선, Stress 방어","{""AAPL"": 20.0, ""MSFT"": 20.0, ""NVDA"": 20.0, ""005930.KS"": 20.0, ""XLU"": 9.546, ""XLE"": 9.7709, ""__CASH__"": 0.6831}"
XLU + IEF,bond|defensive,PASS,PASS,25.0,2000000.0,1943234.534924,56765.465076,"{""XLU"": 14, ""IEF"": 7}",2,0.23801,0.196839,-0.35281,-0.297075,-0.032141,-0.026648,0.364272,0.319612,1.404444,1.471314,-0.00087,-0.000758,0.258598,0.366725,1.030114,0.895447,17.297952,15.797548,17.089432,0.000112,-0.108127,0.134667,0.134667,0.066871,4.761359,1255579678910.7893,0.736254,0.18767,0.729724,0.621952,0.340947,0.247542,0.549835,"CVaR 개선, Stress 방어, 노출(beta/corr) 감소","{""AAPL"": 20.0, ""MSFT"": 20.0, ""NVDA"": 20.0, ""005930.KS"": 20.0, ""XLU"": 9.546, ""IEF"": 9.8863, ""__CASH__"": 0.5677}"
